Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: Trpc6 mean,Nucleus: Trpc6 sum,Nucleus: Trpc6 std dev,Nucleus: Trpc6 max,Nucleus: Trpc6 min,Nucleus: Trpc6 range,Nucleus: Dapi mean,Nucleus: Dapi sum,Nucleus: Dapi std dev,Nucleus: Dapi max,Nucleus: Dapi min,Nucleus: Dapi range,Nucleus: Th mean,Nucleus: Th sum,Nucleus: Th std dev,Nucleus: Th max,Nucleus: Th min,Nucleus: Th range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: Trpc6 mean,Cell: Trpc6 std dev,Cell: Trpc6 max,Cell: Trpc6 min,Cell: Dapi mean,Cell: Dapi std dev,Cell: Dapi max,Cell: Dapi min,Cell: Th mean,Cell: Th std dev,Cell: Th max,Cell: Th min,Cytoplasm: Trpc6 mean,Cytoplasm: Trpc6 std dev,Cytoplasm: Trpc6 max,Cytoplasm: Trpc6 min,Cytoplasm: Dapi mean,Cytoplasm: Dapi std dev,Cytoplasm: Dapi max,Cytoplasm: Dapi min,Cytoplasm: Th mean,Cytoplasm: Th std dev,Cytoplasm: Th max,Cytoplasm: Th min,Nucleus/Cell area ratio
9937_4.tif,5aaa02bc-723c-43c5-afc7-9999e820aa67,Cell,,,VTA,Polygon,1772.8,411.45,44.4415,28.8709,0.67,11.98,5.3853,0.918,10.1516,5624,19.0001,193,2,191,170.0848,94227,77.7338,255,4,251,3.7292,2066,3.3238,24,2,22,261.9707,59.5894,0.9271,21.925,15.3476,0.7328,5.3122,10.5146,193,2,43.3676,67.9546,255,2,3.6478,3.5339,57,2,4.317,7.3048,77,2,17.3092,18.5584,144,2,3.631,3.576,57,2,0.1714
9937_4.tif,24946205-64ac-4d20-91be-f77109d47cd1,Cell,,,VTA,Polygon,2073.6,410.13,19.1961,18.4662,0.7074,6.8638,3.9762,0.8096,5.4351,1299,8.3043,49,2,47,32.6736,7809,19.8687,105,2,103,3.1088,743,2.6115,17,2,15,107.5951,40.5386,0.8227,14.6811,9.6109,0.7439,5.1099,7.9499,60,2,22.7713,16.5817,105,2,3.3027,2.8446,26,2,5.0391,7.8728,60,2,20.6178,14.9415,83,2,3.3449,2.8922,26,2,0.1738
9937_4.tif,8e144b6f-8411-4ba7-8516-5a3e0b4ed0e4,Cell,,,VTA,Polygon,2065,413,29.8427,24.3136,0.6344,8.3455,5.348,0.8073,5.5202,2048,8.0891,52,2,50,30.9569,11485,20.0523,101,2,99,3.6469,1353,3.0228,19,2,17,143.3257,47.5074,0.798,16.8919,11.2421,0.7346,5.6483,8.8119,79,2,19.1871,15.9454,101,2,3.3236,2.8845,36,2,5.682,8.9949,79,2,16.088,13.0183,92,2,3.2385,2.8419,36,2,0.2071
9937_4.tif,764904e8-4607-45ea-a895-20c49e6ff91f,Cell,,Th,VTA,Polygon,1826.7,411.27,29.3588,24.8016,0.5998,10.0841,4.5312,0.9163,5.4189,2005,9.3788,83,2,81,186.2892,68927,79.4514,255,15,240,158.4838,58639,78.8925,255,6,249,155.1015,46.7006,0.8937,16.5077,12.5739,0.538,6.1826,10.7539,118,2,54.4813,76.8553,255,2,73.6582,84.3018,255,2,6.3647,11.0514,118,2,23.058,26.1045,255,2,53.4356,72.0811,255,2,0.1915
9937_4.tif,b0967244-cd1e-45ea-840d-349bc5288979,Cell,,,VTA,Polygon,1887.4,414.9,88.157,40.1845,0.686,13.7423,10.3087,0.5982,3.4695,3806,5.1585,43,2,41,217.5743,238679,50.706,255,53,202,2.5597,2808,1.7125,19,2,17,235.9188,59.9809,0.824,20.4761,15.4716,0.6887,3.4456,5.2902,50,2,98.477,103.6329,255,2,2.6083,1.9173,24,2,3.4313,5.3688,50,2,27.2394,45.4257,255,2,2.6374,2.0298,24,2,0.3739
9937_4.tif,05dbf71f-7d92-4840-8082-aad1f4b73860,Cell,,,VTA,Polygon,1718.5,413.47,35.4886,25.9947,0.66,9.1386,6.17,0.7745,7.118,3196,11.2814,85,2,83,37.7372,16944,20.4723,125,2,123,9.0334,4056,11.0395,81,2,79,180.2662,52.0674,0.8356,18.6522,13.5699,0.7106,5.7475,9.1416,85,2,22.7028,18.4604,125,2,4.5045,6.0249,81,2,5.4028,8.4882,65,2,18.921,15.8148,98,2,3.3653,2.8931,33,2,0.1997
9937_4.tif,cbb5b607-a074-4e07-8ef3-c79abfde7394,Cell,,,VTA,Polygon,1792.8,411.28,12.7436,14.1487,0.8,5.0212,3.8367,0.5702,4.2393,691,6.0019,32,2,30,47.454,7735,24.791,110,3,107,4.4908,732,3.2268,16,2,14,113.9669,41.6402,0.826,14.4069,10.5222,0.7172,4.8976,7.8885,90,2,24.6052,19.493,110,2,3.8164,3.2126,28,2,4.9832,8.0997,90,2,21.6329,16.5261,91,2,3.7287,3.2017,28,2,0.1105
9937_4.tif,253b3512-dc0b-4be6-9538-2b4d237cef6f,Cell,,,VTA,Polygon,1871.4,411.5,16.6958,16.6584,0.7561,6.1416,3.704,0.7957,2.654,560,3.4708,30,2,28,128.3318,27078,76.5819,255,3,252,2.5261,533,2.2002,24,2,22,120.6614,41.9374,0.8621,14.0662,11.1954,0.4996,3.2166,4.845,45,2,31.8289,53.3869,255,2,2.512,2.0046,40,2,3.3089,5.03,45,2,15.9829,24.0348,255,2,2.5097,1.9716,40,2,0.1372
9937_4.tif,31bb77fd-def9-42c7-9224-b7b82753ed51,Cell,,Trpc6: Th,VTA,Polygon,1903.6,414.68,32.585,22.1764,0.8326,8.39,5.3084,0.7872,47.912,19596,53.3185,255,2,253,124.3594,50863,55.4504,255,15,240,15.5917,6377,16.9278,134,2,132,158.973,50.1114,0.7955,17.6661,11.7319,0.772,17.6205,32.4636,255,2,43.3039,52.2853,255,2,14.2359,18.1701,176,2,9.6889,16.8407,167,2,22.08,21.7767,155,2,13.8809,18.4704,176,2,0.2053
9937_4.tif,d686f28a-d2e2-4e45-82f0-b2228d046def,Cell,,,VTA,Polygon,2091.1,413.92,63.3956,29.836,0.8949,10.0551,8.5458,0.4085,4.138,3269,6.4072,49,2,47,184.5,145755,58.4493,255,24,231,2.6468,2091,2.0552,28,2,26,188.4124,53.5904,0.8244,18.6376,14.3859,0.5943,5.4374,8.9701,76,2,77.7033,86.2002,255,2,3.2347,3.4564,71,2,6.1001,9.965,76,2,23.2363,26.3064,238,2,3.5345,3.9528,71,2,0.3349
9937_4.tif,30f79700-af09-4cb9-879f-380596ab81a4,Cell,,,VTA,Polygon,1693.5,413.6,14.5181,14.6024,0.8556,5.2194,3.8448,0.6733,4.0829,739,5.9906,37,2,35,70.3702,12737,28.5046,137,3,134,2.6022,471,2.0019,22,2,20,99.9328,36.4298,0.9462,12.9942,10.38,0.572,4.1741,6.9702,58,2,31.4746,31.9993,191,2,2.751,2.0061,22,2,4.1896,7.1265,58,2,24.833,27.5342,191,2,2.7764,2.0066,19,2,0.1452
9937_4.tif,2d51af59-590e-42e2-ac82-2cf603585ce8,Cell,,,VTA,Polygon,1728.8,414.19,25.8099,21.1555,0.7247,7.2998,5.2491,0.667,5.4498,1793,7.747,38,2,36,33.6778,11080,18.9838,104,2,102,3.7143,1222,3.1338,17,2,15,110.9827,42.6118,0.7681,15.3599,9.7725,0.7051,5.2786,7.9113,54,2,23.7417,17.4226,104,2,3.8922,3.469,32,2,5.2251,7.9649,54,2,20.6372,15.6713,97,2,3.9478,3.5669,32,2,0.237
9937_4.tif,ab1bb33c-a8c8-4997-8335-c6b287154627,Cell,,Th,VTA,Polygon,1835.9,418.03,27.8263,23.6426,0.6256,9.3552,4.8844,0.8872,5.7312,1983,9.0249,64,2,62,98.9451,34235,56.4711,255,3,252,40.4624,14000,55.1923,255,2,253,134.2922,46.3266,0.7863,16.7838,11.4596,0.7803,4.6882,7.5472,64,2,39.1373,46.0071,255,2,30.217,55.9746,255,2,4.4153,7.0887,59,2,23.4841,25.6146,231,2,27.5356,55.8887,255,2,0.2057
9937_4.tif,012ad6ef-5adc-4929-ae3c-df4e5aaf92c2,Cell,,,VTA,Polygon,2050.7,418.33,33.2303,24.0956,0.7192,9.0687,5.3666,0.8562,4.7778,1978,7.416,72,2,70,85.3285,35326,52.274,255,3,252,3.4783,1440,3.2474,29,2,27,189.7029,52.2393,0.8736,18.3907,14.7028,0.602,4.6263,7.3961,72,2,27.4463,36.6424,255,2,3.1019,2.6286,29,2,4.594,7.3934,57,2,15.1005,13.4162,87,2,3.0216,2.4703,23,2,0.1747
9937_4.tif,a0569154-e4fa-4fcb-be5b-05f1f116bb4e,Cell,,,VTA,Polygon,1867.6,417.54,10.6466,12.1489,0.9065,4.2882,3.2101,0.6468,3.0226,402,3.8028,26,2,24,215.015,28597,66.3685,255,16,239,2.2857,304,1.3628,14,2,12,46.2965,31.2059,0.5974,13.059,4.8196,0.9265,3.8661,6.4342,49,2,67.2817,92.0819,255,2,2.4087,1.7525,29,2,4.1199,7.0197,49,2,22.8281,33.9857,189,2,2.4457,1.8536,29,2,0.22
9937_4.tif,43877d17-cb47-47fe-ab8f-e0b3b852d6c9,Cell,,Th,VTA,Polygon,1737.4,418.48,13.8728,15.3704,0.7379,5.3317,3.5747,0.7496,4.4716,787,7.9232,58,2,56,31.0682,5468,21.7478,104,2,102,27.1932,4786,18.4421,105,2,103,99.6102,38.5632,0.8417,14.0742,9.8177,0.6325,4.5008,7.2368,58,2,17.1373,15.595,104,2,20.3118,18.6273,110,2,4.5056,7.1207,52,2,14.8286,12.9619,86,2,19.1714,18.4195,110,2,0.1388
9937_4.tif,52b2be98-d07c-4d8f-86c7-a723a69940b9,Cell,,,VTA,Polygon,1787.7,422.2,60.5727,34.0679,0.6558,12.4696,8.0691,0.7753,4.439,3347,7.2335,53,2,51,223.943,168853,54.2082,255,29,226,9.0875,6852,11.5112,75,2,73,188.977,53.8808,0.818,18.4164,14.0405,0.5872,4.4968,7.4387,66,2,95.2094,98.728,255,1,5.5002,7.7532,75,2,4.5242,7.536,66,2,34.2005,37.3441,255,1,3.8001,4.1072,41,2,0.322
9937_4.tif,7e0d9543-a344-4dc2-b424-c8960bead546,Cell,,,VTA,Polygon,1860,419.08,40.0054,26.2594,0.7291,8.8179,7.0001,0.6872,3.7341,1882,5.2288,41,2,39,222.9663,112375,47.7011,255,67,188,2.494,1257,1.5952,19,2,17,127.8398,52.0344,0.5933,17.3906,13.5884,0.1501,4.0101,5.4288,43,2,92.484,99.7309,255,2,2.5677,1.7758,29,2,4.1382,5.5169,43,2,31.8728,43.8383,255,2,2.6018,1.8535,29,2,0.3123
9937_4.tif,1d80c155-af6b-4a1f-b4be-6df124e88042,Cell,,,VTA,Polygon,1680,421.69,52.0231,30.3094,0.7116,11.2431,5.9954,0.873,4.1698,2702,6.6105,52,2,50,198.1605,128408,58.5251,255,6,249,2.7716,1796,2.1165,22,2,20,226.5627,57.1113,0.8729,21.0216,14.2082,0.7635,3.8456,6.1576,54,2,58.2989,83.6871,255,2,2.8861,3.0774,92,2,3.7484,6.0134,54,2,16.3793,21.3163,179,2,2.9204,3.3111,92,2,0.2284
9937_4.tif,68de8e58-f575-4a89-9d16-59a1054c1aa9,Cell,,,VTA,Polygon,1999.3,420.89,26.0519,22.0756,0.6718,8.4275,5.0943,0.7867,4.753,1578,7.791,52,2,50,45.9006,15239,23.7838,138,3,135,3.2651,1084,2.9192,32,2,30,148.649,48.0606,0.8087,16.8115,13.6023,0.5953,5.1317,8.0761,58,2,23.2098,19.9004,138,2,3.2336,2.8775,32,2,5.2148,8.1374,58,2,18.2307,14.8757,115,2,3.2267,2.8692,24,2,0.1764
9937_4.tif,b6d664c5-3703-4b2d-87c4-91c9194694ae,Cell,,,VTA,Polygon,2038.4,417.84,24.3581,20.7406,0.7116,7.1092,5.1674,0.6785,5.7864,1788,8.6621,63,2,61,158.0421,48835,60.9394,255,12,243,3.4498,1066,3.1243,29,2,27,128.8076,45.0954,0.796,16.4899,10.7508,0.7731,5.0231,7.6765,63,2,48.97,65.3319,255,2,3.2787,2.971,30,2,4.8404,7.4132,56,2,22.8637,29.5339,255,2,3.2378,2.9328,30,2,0.1921
9937_4.tif,1f322957-361b-4061-a7ee-709d9ba49a5c,Cell,,,VTA,Polygon,1844.9,419.45,16.2119,14.9812,0.9077,5.3187,4.2689,0.4848,3.1618,645,4.6161,40,2,38,134.1225,27361,71.196,255,16,239,2.4755,505,1.477,12,2,10,71.1386,33.5684,0.7933,12.3017,9.2866,0.5203,3.4887,4.502,40,2,56.9176,58.7664,255,2,2.6287,1.7707,27,2,3.5865,4.4661,36,2,33.824,25.6394,171,2,2.6745,1.848,27,2,0.2265
9937_4.tif,ae390927-8fa0-445b-8338-e1319d97d01c,Cell,,,VTA,Polygon,1750,419.7,14.3568,15.5564,0.7455,5.8243,3.3547,0.8411,6.038,1111,9.185,45,2,43,32.9946,6071,20.2944,103,2,101,10.5435,1940,16.7755,140,2,138,83.6403,36.9627,0.7693,13.2505,9.751,0.7426,4.3782,7.1806,66,2,15.2512,16.159,103,2,8.1935,12.2535,140,2,4.0211,6.6235,66,2,11.4327,12.1114,70,2,7.6877,10.9886,107,2,0.1683
9937_4.tif,201958ca-6e65-46bc-b31f-0cd416ea0d32,Cell,,,VTA,Polygon,1882.3,426.12,52.749,32.7272,0.6189,11.6502,7.1696,0.8124,3.6712,2423,5.2457,34,2,32,216.0076,142565,51.584,255,49,206,2.5152,1660,1.6365,16,2,14,210.0282,56.6317,0.8229,20.7129,14.1377,0.7422,3.6902,5.7053,50,2,73.1323,93.3043,255,2,2.5257,1.7524,22,2,3.6966,5.8541,50,2,24.7248,38.6247,255,2,2.5293,1.7904,22,2,0.2524
9937_4.tif,9a77f609-f58a-4b43-a20d-1529cd9bad7c,Cell,,,VTA,Polygon,2091.3,424.3,54.3621,29.0822,0.8077,10.218,7.9073,0.6268,4.6868,3187,7.5236,49,2,47,159.4956,108457,56.8614,255,31,224,2.6882,1828,2.2697,33,2,31,136.3086,48.7317,0.7213,17.8875,11.7363,0.7489,4.5475,7.6747,111,2,82.0024,76.7173,255,2,3.5056,7.7517,214,2,4.4541,7.7768,111,2,29.9832,30.4491,193,2,4.0543,9.8111,214,2,0.4016
9937_4.tif,42b25295-b54a-4449-a085-67397089b825,Cell,,,VTA,Polygon,2033.1,426.31,41.6992,24.8931,0.8456,8.8045,6.3348,0.6335,5.9381,3070,9.1238,55,2,53,198.4487,102598,61.4011,255,24,231,3.2398,1675,2.5602,19,2,17,179.0563,51.2766,0.8558,18.2333,12.5354,0.6963,4.671,7.4361,56,2,61.3321,84.4446,255,2,3.0032,2.456,28,2,4.2868,6.7993,56,2,19.7548,26.8106,223,2,2.9314,2.4197,28,2,0.2313
9937_4.tif,8a661ebd-4462-49ac-96f9-1952f96f3103,Cell,,Th,VTA,Polygon,1745.1,424.54,10.9692,12.7883,0.8429,4.3326,3.7026,0.3725,11.7639,1694,19.993,116,2,114,49.4236,7117,29.2997,202,3,199,22.4167,3228,35.6821,185,2,183,52.2651,31.1067,0.6788,13.3934,5.5592,0.91,6.5276,11.8401,116,2,23.9034,22.885,202,2,22.6641,28.8919,185,2,5.0433,7.5676,52,2,16.6693,13.8897,70,2,22.7343,26.6964,162,2,0.2224
9937_4.tif,cd59481b-43e4-4741-bbe2-af2d0c28873a,Cell,,,VTA,Polygon,1726,424.34,22.5837,18.0711,0.869,6.1511,4.9446,0.6178,2.8521,810,3.8275,32,2,30,211.7324,60132,63.1535,255,18,237,2.7042,768,2.534,30,2,28,95.658,38.3953,0.8154,14.615,8.3975,0.829,3.2955,5.1973,50,2,65.0842,90.8064,255,1,2.8081,2.3184,30,2,3.4347,5.5529,50,2,19.0133,26.4695,220,1,2.8407,2.247,21,2,0.2358
9937_4.tif,a2ddc315-3e80-4d19-9566-b24ed125fe9e,Cell,,,VTA,Polygon,1799.1,423.48,20.8899,17.5769,0.8497,6.3672,4.7256,0.658,4.1925,1111,7.0322,43,2,41,209.8453,55609,60.2738,255,45,210,2.4755,656,1.7013,13,2,11,87.0278,35.6399,0.861,12.1902,10.2328,0.2119,4.0018,6.4394,52,2,67.2274,90.9546,255,2,2.659,1.8855,20,2,3.94,6.2383,52,2,20.9682,32.1869,255,2,2.7185,1.9388,20,2,0.2387
9937_4.tif,8f1f9361-293a-4f0e-bb86-0dd0209e8c09,Cell,,,VTA,Polygon,1849.7,426.08,21.7771,22.0408,0.5633,8.9281,3.8172,0.9271,4.3077,1176,5.5413,38,2,36,44.0696,12031,17.7606,92,9,83,2.9817,814,1.8737,15,2,13,106.1433,41.8623,0.7611,14.4507,11.3257,0.5265,4.1106,5.1942,41,2,27.4598,21.5097,114,2,2.9265,1.914,17,2,4.0592,5.1013,41,2,23.1289,20.2637,114,2,2.9121,1.925,17,2,0.2066
9937_4.tif,89428cf8-86db-4d3a-b9eb-ea548760c603,Cell,,,VTA,Polygon,2103.8,429.97,86.7859,34.275,0.9283,11.3694,10.0709,0.3159,4.3219,4659,6.8156,58,2,56,206.8312,222964,50.9702,255,41,214,2.936,3165,2.2885,19,2,17,286.6514,63.202,0.9018,21.3012,17.2025,0.5931,4.7046,7.3499,61,2,77.9679,91.8132,255,2,3.0678,2.5081,24,2,4.8712,7.5661,61,2,21.8635,24.2704,255,2,3.1252,2.5963,24,2,0.303
9937_4.tif,805ea54a-b7b4-415d-a40e-fd5af9edf9b2,Cell,,,VTA,Polygon,2076.7,426.62,64.9281,31.7836,0.8077,11.4668,7.2973,0.7723,9.1032,7410,12.6984,93,2,91,238.4398,194090,36.3753,255,50,205,3.156,2569,5.1256,109,2,107,193.5744,54.9452,0.8057,19.2491,13.3515,0.7142,7.4531,11.374,97,2,99.3769,105.8801,255,2,3.0662,3.6892,109,2,6.6068,10.5353,97,2,28.0491,35.6359,255,2,3.0202,2.6687,32,2,0.3358
9937_4.tif,3c7e67ba-acb7-45eb-9089-20e6f1a4b66a,Cell,,,VTA,Polygon,1864.9,428.2,20.8092,19.4606,0.6905,7.8957,3.6521,0.9012,3.9848,1052,5.4052,31,2,29,161.6667,42680,74.3268,255,15,240,3.678,971,4.5101,48,2,46,106.3853,42.7167,0.7326,15.9283,9.9821,0.8085,3.6508,5.1479,49,2,51.1247,69.6958,255,2,2.7453,2.6339,48,2,3.5675,5.081,49,2,23.5675,29.7839,178,2,2.5127,1.8278,30,2,0.1973
9937_4.tif,703f610f-2be7-43da-aa57-e17038c62fa9,Cell,,,VTA,Polygon,2121.8,427.55,54.2815,26.937,0.9401,9.2822,7.7809,0.5427,4.2481,2859,6.9032,69,2,67,234.8455,158051,36.8601,255,2,253,2.636,1774,1.8811,16,2,14,214.2223,56.4667,0.8443,19.3095,14.3454,0.6957,4.3723,7.0115,69,2,73.5701,97.8916,255,2,2.8962,2.4696,30,2,4.4144,7.0491,66,2,18.9184,23.7707,235,2,2.9844,2.6341,30,2,0.2513
9937_4.tif,baf37214-95a1-4ba4-8da7-184c11c4c088,Cell,,Th,VTA,Polygon,1761.2,426.34,15.486,16.3883,0.7246,6.0346,3.5816,0.8274,7.335,1467,10.2728,60,2,58,32.725,6545,20.1197,94,2,92,19.625,3925,25.5226,199,2,197,132.6791,42.7958,0.9104,16.3295,10.5119,0.7485,5.2417,8.585,91,2,17.088,16.2316,94,2,17.6126,32.0339,255,2,4.9523,8.2875,91,2,14.9267,14.3423,74,2,17.3345,32.8302,255,2,0.1178
9937_4.tif,c4a6d67c-363f-4477-ba38-a33a54e0a388,Cell,,,VTA,Polygon,1994.6,431.21,59.0402,32.7491,0.6918,12.5259,7.3204,0.8469,4.4501,3253,6.8661,61,2,59,76.3953,55845,35.0682,211,4,207,2.9207,2135,2.1826,17,2,15,238.0159,60.5263,0.8164,22.5441,14.0105,0.8358,4.8913,7.8289,72,2,34.597,33.3673,211,2,3.2438,3.9268,107,2,5.0365,8.1169,72,2,20.8461,17.6472,113,2,3.3501,4.3455,107,2,0.2476
9937_4.tif,d673b467-51ce-4ebf-a600-ccac457815f1,Cell,,,VTA,Polygon,1795.3,431.21,19.4381,16.393,0.909,5.7605,4.483,0.5148,4.7231,1143,7.5837,48,2,46,222.2355,53781,53.9917,255,49,206,2.8388,687,3.0397,28,2,26,83.6403,36.8676,0.7733,14.5574,8.8531,0.8212,4.0345,6.3012,48,2,66.7505,94.298,255,2,3.0038,2.6795,28,2,3.8263,5.8478,38,2,19.7162,34.1878,255,2,3.0538,2.5606,27,2,0.2266
9937_4.tif,ccc9ef57-3f65-4e42-a331-f4a049d283e2,Cell,,,VTA,Polygon,1772.7,432.06,112.5958,44.9527,0.7002,17.139,8.6655,0.8756,10.3217,14471,20.0319,255,2,253,162.6163,227988,60.2738,255,21,234,6.1049,8559,5.6808,34,2,32,292.8619,72.7535,0.6953,25.7561,17.1295,0.791,7.2115,14.322,255,2,77.1847,80.3139,255,2,5.0801,6.4634,104,2,5.2561,8.4858,83,2,23.474,27.3358,197,2,4.4359,6.8331,104,2,0.3848
9937_4.tif,0dda2980-bed1-4106-acaf-903cb5bf161c,Cell,,,VTA,Polygon,1841.1,431.62,21.1319,18.846,0.7477,7.4135,4.0423,0.8415,3.9547,1048,6.077,61,2,59,44.117,11691,24.9975,117,2,115,3.634,963,2.9526,21,2,19,147.9231,46.9533,0.8432,17.3557,10.8771,0.7915,4.5564,6.7458,61,2,19.5232,18.5757,117,2,3.4065,2.866,33,2,4.658,6.8488,48,2,15.372,13.3714,95,2,3.3682,2.8503,33,2,0.1437
9937_4.tif,bcf80856-edb3-46ec-ab8f-6c9d6bf6cf95,Cell,,,VTA,Polygon,1726.6,431.8,28.8748,23.3268,0.6668,8.4973,4.6785,0.8574,3.4503,1249,5.3284,35,2,33,211.9006,76708,61.4069,255,2,253,2.9917,1083,2.4748,19,2,17,133.1631,50.0638,0.6676,18.3533,11.5294,0.8444,3.8392,6.2979,76,2,59.6131,87.9467,255,2,6.0466,10.3659,122,2,3.9481,6.5415,76,2,16.9443,22.8912,181,2,6.9025,11.5117,122,2,0.2157
9937_4.tif,80affef5-8bc4-4ad9-9604-3824bda8d354,Cell,,,VTA,Polygon,1744.4,432.3,43.9575,30.7228,0.5852,10.8971,7.2696,0.8228,4.1291,2271,7.1855,91,2,89,179.5873,98773,61.2173,255,29,226,3.7073,2039,3.7982,35,2,33,172.5232,54.4601,0.731,19.576,13.5118,0.7584,3.9067,6.4053,91,2,59.0658,79.242,255,2,16.1162,43.2362,255,2,3.8299,6.1134,64,2,17.4545,20.1374,150,2,20.4005,49.3827,255,2,0.2533
9937_4.tif,5c7c1f94-1219-4466-88f2-4c831dd31bf6,Cell,,,VTA,Polygon,2071.7,437.23,57.5884,30.9239,0.7568,11.2516,7.4649,0.7692,9.1252,6561,13.8699,93,2,91,233.8178,168115,38.9284,255,33,222,2.9499,2121,3.0666,33,2,31,201.64,53.3552,0.8901,19.4325,13.6716,0.7177,6.7139,10.9109,93,2,82.9764,100.71,255,2,3.1626,3.9756,96,2,5.7422,9.2896,79,2,22.1833,27.3698,255,2,3.2483,4.2856,96,2,0.2862
9937_4.tif,72300c39-5f02-43c6-9458-678b4908d7a1,Cell,,,VTA,Polygon,2087.8,435.66,18.6315,16.9522,0.8147,5.8278,4.8133,0.488,4.8729,1150,7.8008,47,2,45,46.4788,10969,24.8304,154,2,152,3.7924,895,4.3764,53,2,51,119.5322,40.8143,0.9017,13.8731,11.6153,0.3775,4.9966,7.88,60,2,24.4798,21.156,154,2,3.6265,3.4175,53,2,5.02,7.8978,60,2,20.3264,17.5337,131,2,3.5952,3.2057,25,2,0.1553
9937_4.tif,ef47becc-cc6f-4757-a2dc-e9e90337969b,Cell,,,VTA,Polygon,1860,434.57,14.8407,14.6722,0.8663,5.4087,3.6333,0.7356,4.8511,912,7.842,67,2,65,97.7021,18368,64.642,252,2,250,2.3883,449,1.4783,18,2,16,110.2568,40.4332,0.8475,15.1673,8.7355,0.811,3.5993,5.0862,67,2,21.8927,39.6373,252,2,2.5759,1.8043,33,2,3.4002,4.4678,52,2,9.835,9.9602,122,2,2.6058,1.8496,33,2,0.1358
9937_4.tif,52605f5a-a4ad-4cfc-bc2f-3124be53afba,Cell,,,VTA,Polygon,2124.4,440.6,43.7156,28.8967,0.6579,11.9597,4.9225,0.9243,4.3024,2362,6.9981,56,2,54,199.306,109419,60.6971,255,37,218,2.7158,1491,2.2351,24,2,22,203.4951,53.2542,0.9017,19.1507,14.7597,0.6028,5.1564,8.7187,112,2,61.1219,81.1906,255,2,3.0443,2.5774,28,2,5.3935,9.1266,112,2,22.7491,24.9648,255,2,3.1356,2.6579,28,2,0.2151
9937_4.tif,b57eecee-02b2-4542-b2bc-26910d4ae99a,Cell,,,VTA,Polygon,1984.9,436.54,15.7279,15.1902,0.8566,5.4014,3.8496,0.7081,4.1194,828,6.7399,47,2,45,56.1443,11285,39.0574,181,5,176,3.2289,649,2.4449,15,2,13,135.0181,43.1117,0.9129,15.3718,10.7519,0.7165,4.5445,7.4559,65,2,20.0078,22.8018,181,2,3.166,2.8178,50,2,4.6024,7.5486,65,2,15.0801,13.463,99,2,3.1574,2.8656,50,2,0.1169
9937_4.tif,d89e0035-2de7-4550-82c3-e52406eb1739,Cell,,,VTA,Polygon,1704.9,439.69,59.5241,30.2635,0.8167,11.0283,6.9709,0.8089,4.6536,3453,7.1792,52,2,50,223.8342,166085,50.2395,255,23,232,3.0701,2278,2.4748,29,2,27,248.8238,58.5996,0.9106,21.0138,14.6048,0.722,4.103,6.5182,62,2,71.5074,92.2239,255,2,3.2859,3.507,61,2,3.9288,6.2862,62,2,23.3291,27.1066,169,2,3.3542,3.773,61,2,0.2389
9937_4.tif,4064e1cd-585d-4fa7-8443-c20bd82cdd6a,Cell,,,VTA,Polygon,1718.6,436.15,14.3568,18.6644,0.5179,7.6279,3.4852,0.8778,8.6054,1592,11.971,60,2,58,31.3784,5805,19.5397,105,2,103,11.4649,2121,10.6664,55,2,53,92.1092,40.3997,0.7092,15.9138,8.0979,0.87,5.9291,9.2977,60,2,21.5162,16.0972,105,2,8.2625,10.5853,122,2,5.4123,8.5997,59,2,19.6117,14.6071,89,2,7.6441,10.4627,122,2,0.1562
9937_4.tif,f9f2d645-39be-48e0-bb6f-02df19cfb690,Cell,,Trpc6: Th,VTA,Polygon,1756.8,438.25,26.4552,21.8038,0.6993,7.3504,5.405,0.6469,16.1228,5385,23.6761,136,2,134,31.4581,10507,18.944,97,2,95,17.7545,5930,18.8176,124,2,122,114.9348,41.5273,0.8375,15.0736,10.8119,0.6899,8.2925,14.8904,136,2,23.7117,17.0229,153,2,8.9678,11.6061,124,2,5.9041,9.714,129,2,21.3489,15.6558,153,2,6.2877,6.1059,58,2,0.2303
9937_4.tif,f20c33f0-6718-4374-ad04-085f8e1153d5,Cell,,,VTA,Polygon,1661.6,439.85,54.4428,27.7436,0.8888,10.3522,7.1175,0.7215,4.6296,3125,7.8615,81,2,79,222.8178,150402,47.9542,255,26,229,2.9067,1962,2.5267,28,2,26,230.9988,56.9167,0.8961,19.2543,15.6992,0.5895,4.432,7.612,114,2,64.4383,92.179,255,2,2.7434,2.1365,28,2,4.3712,7.5343,114,2,15.6895,17.4518,148,2,2.6931,1.9991,23,2,0.2333
