Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: Th mean,Nucleus: Th sum,Nucleus: Th std dev,Nucleus: Th max,Nucleus: Th min,Nucleus: Th range,Nucleus: Trpc6 mean,Nucleus: Trpc6 sum,Nucleus: Trpc6 std dev,Nucleus: Trpc6 max,Nucleus: Trpc6 min,Nucleus: Trpc6 range,Nucleus: Dapi mean,Nucleus: Dapi sum,Nucleus: Dapi std dev,Nucleus: Dapi max,Nucleus: Dapi min,Nucleus: Dapi range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: Th mean,Cell: Th std dev,Cell: Th max,Cell: Th min,Cell: Trpc6 mean,Cell: Trpc6 std dev,Cell: Trpc6 max,Cell: Trpc6 min,Cell: Dapi mean,Cell: Dapi std dev,Cell: Dapi max,Cell: Dapi min,Cytoplasm: Th mean,Cytoplasm: Th std dev,Cytoplasm: Th max,Cytoplasm: Th min,Cytoplasm: Trpc6 mean,Cytoplasm: Trpc6 std dev,Cytoplasm: Trpc6 max,Cytoplasm: Trpc6 min,Cytoplasm: Dapi mean,Cytoplasm: Dapi std dev,Cytoplasm: Dapi max,Cytoplasm: Dapi min,Nucleus/Cell area ratio
123_3.tif,2614b4f8-0aac-461b-b088-499009a34e43,Cell,,,VTA,Polygon,1055.1,380.33,58.2336,33.6877,0.6448,11.3855,8.2844,0.6325,8.0744,5862,12.8658,110,1,109,2.8168,2045,7.2392,56,1,55,228.4463,165852,44.5943,255,42,213,104.0462,41.0384,0.7763,15.4378,10.6757,0.7496,9.551,14.9403,115,1,3.1167,7.6802,61,1,161.7195,91.6286,255,2,11.4384,17.0589,115,1,3.5,8.1999,61,1,76.4313,60.1268,255,2,0.5591
123_3.tif,7afb9542-4115-48cf-99f0-8592e2bd668b,Cell,,,VTA,Polygon,943.14,380.96,22.987,19.2672,0.7781,7.0661,4.5153,0.7854,2.4366,692,1.8796,21,1,20,1.8345,521,5.005,51,1,50,120.3979,34193,56.2693,255,2,253,52.6684,31.7714,0.6557,11.0505,8.5597,0.5795,2.8941,2.959,35,1,1.9773,5.4593,53,1,72.4599,62.7612,255,2,3.2387,3.5259,35,1,2.0849,5.7822,53,1,36.3475,38.5709,255,2,0.4261
123_3.tif,eb15b21b-5177-48aa-a589-511a9d3196b4,Cell,,,VTA,Polygon,1385.2,379.49,12.5017,13.9749,0.8044,5.2762,3.1449,0.8063,2.9317,472,2.6812,19,1,18,1.7081,275,3.7991,34,1,33,133.6708,21521,51.3036,255,11,244,31.2945,22.2143,0.7969,8.2792,6.0588,0.6849,3.1043,3.3627,25,1,2.0305,5.3775,58,1,85.3003,63.078,255,1,3.2241,3.7649,25,1,2.2543,6.2412,58,1,51.7328,46.546,215,1,0.4051
123_3.tif,d43aa11a-3fd7-4e29-bbb5-9d945df12a82,Cell,,,VTA,Polygon,1147.7,381.4,15.1633,14.1501,0.9517,5.1381,3.6873,0.6749,2.2461,429,1.164,11,1,10,2.8901,552,8.3422,62,1,61,154.5969,29528,75.8182,255,2,253,99.8521,38.4861,0.8472,14.3873,9.94,0.7068,2.575,2.3015,29,1,2.3081,7.1676,76,1,35.3782,61.4183,255,1,2.6349,2.4482,29,1,2.2021,6.9316,76,1,13.6711,18.8551,130,1,0.1447
123_3.tif,8034efcc-2aac-47b8-bc52-6202398cb4b3,Cell,,,VTA,Polygon,1264.8,380.14,12.421,13.0287,0.9195,4.4583,3.7486,0.3506,2.8165,445,2.8348,21,2,19,2.9241,462,7.73,51,1,50,104.4684,16506,103.7233,255,1,254,152.4398,44.1881,0.9811,14.4278,13.59,0.255,3.0466,3.8333,50,1,3.0153,8.6223,126,1,18.9921,42.4807,255,1,3.0676,3.9117,50,1,3.0237,8.7011,126,1,11.1946,16.3039,126,1,0.0793
123_3.tif,e086864e-6e51-400c-b09b-9723928b23bc,Cell,,Th,VTA,Polygon,1302.4,381.7,37.1824,28.842,0.5617,9.2782,7.0777,0.5639,14.9375,6931,24.0781,181,1,180,3.0625,1421,8.4898,56,1,55,164.3901,76277,76.1587,255,2,253,149.3749,51.2127,0.7157,18.8126,11.8781,0.7867,5.9331,13.3945,181,1,2.6471,7.4688,76,1,54.9423,78.3392,255,2,2.9251,3.1367,54,1,2.5083,7.093,76,1,18.3808,30.1939,255,2,0.2455
123_3.tif,73d9aa2c-0f79-4dda-8327-bb33fe86cfd6,Cell,,,VTA,Polygon,1077.4,381.54,27.2617,25.5061,0.5266,10.3476,3.7236,0.9536,3.0029,1048,3.6605,42,1,41,2.1662,756,5.3008,42,1,41,157.4642,54955,72.542,255,2,253,142.5191,48.2337,0.7698,17.2466,10.5198,0.7868,3.3441,5.3612,114,1,2.148,5.4344,63,1,45.404,68.5632,255,1,3.4279,5.6998,114,1,2.1436,5.4685,63,1,17.8818,26.876,223,1,0.191
123_3.tif,ede5808e-54f2-475c-9e77-de9d0bd334bc,Cell,,,VTA,Polygon,1405.8,386.78,47.4257,32.7523,0.5556,12.8537,5.8851,0.9146,4.9105,2907,5.3869,52,1,51,4.3159,2555,10.4199,72,1,71,56.9037,33687,35.4611,216,2,214,194.3003,53.798,0.8436,19.3297,13.7259,0.6559,5.1674,6.8112,88,1,3.3838,9.0017,79,1,32.2748,30.1823,216,2,5.251,7.2132,88,1,3.0807,8.4709,79,1,24.268,23.184,168,2,0.2438
123_3.tif,02704f8e-9b4d-4a04-82ba-dfcc7b351baf,Cell,,Trpc6: Th,VTA,Polygon,1451.4,387.6,79.8494,36.5106,0.7527,13.4166,8.1714,0.8073,14.661,14573,33.7953,255,1,254,15.338,15246,38.8759,255,1,254,190.8159,189671,68.055,255,2,253,250.1143,60.3855,0.862,20.7586,16.8469,0.2777,7.0596,20.532,255,1,8.2521,26.857,255,1,75.9288,90.7404,255,1,3.4753,6.4855,144,1,4.9108,17.7327,227,1,21.7552,27.7937,228,1,0.3181
123_3.tif,cc27935d-6f99-4f3f-b6a2-ea98ddf9b860,Cell,,,VTA,Polygon,1158.1,384.39,11.1305,13.5703,0.7595,4.5579,3.864,0.2548,5.2411,739,6.2185,43,1,42,2.3972,338,7.3542,51,1,50,34.1135,4810,30.1525,160,2,158,101.7072,38.4813,0.8631,14.5458,9.3263,0.7664,3.7278,5.0069,54,1,2.4351,7.367,91,1,14.3774,19.4614,160,2,3.5378,4.8032,54,1,2.4399,7.3719,91,1,11.8994,16.0563,98,2,0.109
123_3.tif,9be80ad0-d0bb-4192-a564-37e4e02e408c,Cell,,,VTA,Polygon,1167.3,382.79,20.164,17.6137,0.8167,6.428,4.3227,0.7224,4.251,1067,5.3678,59,1,58,3.0677,770,8.9661,63,1,62,78.51,19706,52.9399,255,2,253,100.4974,38.6331,0.8461,13.2384,10.4966,0.3246,3.0665,3.259,59,1,2.3002,6.5142,63,1,26.3731,38.7235,255,2,2.7685,2.3724,18,1,2.1072,5.7248,53,1,13.2605,17.8272,103,2,0.2009
123_3.tif,d7b463f1-7dc4-4dfc-aacb-1a6e5ecdcbc3,Cell,,,VTA,Polygon,1192,388.68,47.4257,27.7246,0.7753,10.1346,6.4489,0.7333,3.6326,2165,4.365,56,1,55,3.7299,2223,9.8369,73,1,72,92.2953,55008,45.7833,255,2,253,185.8314,50.9125,0.9009,17.5905,13.5628,0.5458,4.4863,5.9364,66,1,3.2007,8.9381,91,1,42.518,43.1592,255,2,4.7838,6.368,66,1,3.0164,8.5984,91,1,25.1788,24.863,155,2,0.2576
123_3.tif,077c8ff2-6ee6-456b-8098-b082666f84a0,Cell,,,VTA,Polygon,1373.2,387.04,56.6205,33.1057,0.6492,11.2747,7.6385,0.8079,12.9943,9187,24.2701,195,1,194,9.2603,6547,26.4757,255,1,254,216.5163,153077,53.2414,255,3,252,160.9894,49.6413,0.821,18.6713,12.2751,0.7213,12.7756,26.4493,202,1,9.4913,25.2069,255,1,102.1489,99.4271,255,2,12.6561,27.5757,202,1,9.6175,24.4954,255,1,39.6623,51.8059,255,2,0.3516
123_3.tif,91974433-92e8-45c0-9279-5a78f5216a77,Cell,,Th,VTA,Polygon,1093,386.64,61.4599,32.7777,0.7189,11.4044,8.3387,0.637,50.1887,38294,75.6263,255,1,254,3.7353,2850,10.6304,100,1,99,229.8401,175368,48.0513,255,2,253,222.6106,56.1235,0.8881,19.6885,15.8599,0.604,26.8593,60.1527,255,1,2.6266,7.9065,100,1,80.2554,99.8601,255,1,17.9635,50.3275,255,1,2.2039,6.5313,73,1,23.2174,33.2478,255,1,0.2755
123_3.tif,43f826a8-c138-43d5-a298-787adc661acf,Cell,,,VTA,Polygon,1133.7,388.97,49.5228,27.0506,0.8505,9.3211,7.4868,0.6031,6.7055,4144,10.9724,124,1,123,3.4515,2133,10.6635,101,1,100,207.1278,128005,66.7154,255,1,254,175.1042,50.48,0.8635,18.6564,12.7482,0.7357,7.5817,11.289,124,1,10.4818,30.4622,255,0,88.6811,90.7701,255,1,7.9299,11.3971,101,1,13.2759,34.9908,255,0,41.6071,44.18,255,1,0.2852
123_3.tif,f69053eb-b9e1-4aa5-bff6-9bf97dda686f,Cell,,,VTA,Polygon,1112.4,387.56,27.5844,21.6356,0.7405,7.9957,4.6481,0.8389,5.094,1788,5.8957,44,1,43,2.8832,1012,8.2674,68,1,67,30.2479,10617,24.1708,130,2,128,178.1691,49.6893,0.9068,17.1283,13.4039,0.6323,6.5665,12.4557,194,1,2.3449,6.6237,68,1,18.0475,20.3976,130,2,6.8442,13.3189,194,1,2.2434,6.2631,66,1,15.7464,18.7418,117,2,0.1552
123_3.tif,3b50a3f1-ea4d-4df5-9280-862a09e65eec,Cell,,,VTA,Polygon,1384.3,384.84,13.3889,17.9923,0.5197,6.496,3.2766,0.9094,3.807,651,4.4896,34,1,33,9.8187,1679,25.1281,203,1,202,147.3743,25201,64.5742,255,7,248,37.8277,28.2763,0.5945,9.9099,6.6717,0.8024,5.9684,18.1635,218,1,5.4262,16.9223,203,1,102.5738,66.377,255,2,7.1881,22.3882,218,1,2.9472,8.7169,59,1,77.2904,52.6837,255,2,0.3541
123_3.tif,8cfbbe7a-7a08-4d41-a567-7a48b400cb7d,Cell,,,VTA,Polygon,1312.7,387.68,24.9227,19.835,0.796,7.3761,4.9421,0.7433,3.1016,977,3.0728,24,1,23,2.0952,660,5.329,48,1,47,191.9143,60453,75.1485,255,2,253,126.8719,43.8552,0.829,17.0959,10.6687,0.8042,4.1319,9.8345,165,1,2.7958,7.8361,75,1,52.8193,81.9837,255,1,4.3891,10.8718,165,1,2.9707,8.3378,75,1,18.1006,30.8987,255,1,0.1956
123_3.tif,f9ca2f5e-f06a-4656-825b-02c3539e3f56,Cell,,,VTA,Polygon,1050.7,388.81,47.9097,28.1783,0.7582,9.6001,6.6783,0.7391,4.8264,2891,5.2595,38,1,37,4,2396,10.2761,87,1,86,209.0267,125207,59.7501,255,9,246,124.3716,43.4999,0.826,15.2263,10.2107,0.7042,3.5323,4.1375,38,1,2.6047,7.6227,87,1,93.5103,104.8644,255,2,2.7155,2.9599,37,1,1.7239,5.1188,84,1,20.5975,44.0382,255,2,0.3845
123_3.tif,6b9f8166-2180-4410-8d2a-afbfa81f2418,Cell,,,VTA,Polygon,1061.8,389.82,57.669,33.0593,0.6631,11.716,8.241,0.6641,7.1003,5098,14.7765,147,1,146,2.0961,1505,4.7449,39,1,38,217.3705,156072,49.7151,255,3,252,138.2444,51.6436,0.6514,20.1033,9.4626,0.9035,4.7467,9.9449,147,1,1.975,4.4321,49,1,120.6838,97.4383,255,2,3.0551,2.5177,28,1,1.8879,4.1932,49,1,51.1932,54.6784,255,2,0.4167
123_3.tif,47fc836b-57d5-4729-a9f0-0c974c8dcd62,Cell,,,VTA,Polygon,936.53,387.76,28.8748,23.2937,0.6687,8.9695,4.3023,0.9001,3.6137,1319,3.7242,31,1,30,4.1178,1503,10.5814,72,1,71,35.0219,12783,27.3124,154,2,152,188.3318,51.6156,0.8883,18.7753,14.1978,0.6757,3.4863,3.9978,43,1,3.2688,9.0121,72,1,21.6318,22.8428,154,2,3.4627,4.0469,43,1,3.1116,8.6845,68,1,19.1522,21.0063,124,2,0.1536
123_3.tif,b7335cf0-1251-45b2-89f8-c8dbc3d24fdc,Cell,,,VTA,Polygon,1080.2,389.7,27.5844,22.6654,0.6748,7.4707,5.9542,0.6288,3.526,1220,3.788,33,1,32,3.7688,1304,10.1378,70,1,69,152.1792,52654,64.0946,255,4,251,89.5282,37.6975,0.7917,15.4874,7.7172,0.8454,4.1731,5.9634,66,1,7.2215,28.0611,255,1,68.2888,73.518,255,1,4.4642,6.698,66,1,8.775,32.9882,255,1,30.5436,37.3808,227,1,0.3106
123_3.tif,fd436f56-890e-46c4-9858-d98ccb30c9eb,Cell,,,VTA,Polygon,1245.2,385.96,16.2925,15.9929,0.8005,5.7218,3.8693,0.6945,2.7703,579,2.1893,16,1,15,2.2153,463,5.3723,38,1,37,158.0574,33034,80.051,255,2,253,88.157,36.0166,0.854,13.8446,8.9543,0.7439,3.8139,5.4463,82,1,2.9197,8.3555,122,1,47.6624,68.8674,255,1,4.0598,5.9344,82,1,3.0857,8.9086,122,1,21.6505,28.3703,229,1,0.1858
123_3.tif,97555335-8e48-488c-88ad-7b628ac8f6d4,Cell,,,VTA,Polygon,1069,391.94,30.004,22.2312,0.7629,8.308,5.1379,0.7743,4.7207,1775,7.4954,73,1,72,2.0346,765,4.4086,36,1,35,234.5452,88189,38.9029,255,61,194,97.997,39.1917,0.8017,14.97,9.4524,0.788,4.9606,7.5189,124,1,2.0903,4.3187,37,1,90.7718,101.8212,255,1,5.0677,7.5314,124,1,2.1152,4.2803,37,1,26.5689,30.9737,166,1,0.3035
123_3.tif,c813158e-d508-47ec-a71e-242c882e7e31,Cell,,,VTA,Polygon,1027.8,389.69,43.3123,26.7054,0.7632,10.5234,5.5343,0.8482,3.0974,1685,3.1371,25,1,24,2.7243,1482,8.7014,110,1,109,160.171,87133,63.7332,255,21,234,165.8287,48.3137,0.8927,16.4315,14.1518,0.5212,3.2686,4.627,110,1,2.6455,7.7195,110,1,63.0136,72.0248,255,2,3.33,5.0555,110,1,2.6172,7.3379,62,1,28.1267,31.3858,203,2,0.2608
123_3.tif,db228b49-ae73-4510-8618-852a3e94eff5,Cell,,,VTA,Polygon,1303.7,391.46,15.244,16.1647,0.7331,5.4876,4.3099,0.6061,5.7098,1102,10.6643,93,1,92,2.342,452,6.6479,54,1,53,160.8394,31042,79.597,255,2,253,86.9472,34.5398,0.9159,11.558,10.4472,0.285,3.1119,5.2066,93,1,2.2072,6.2968,58,1,37.1933,71.1503,255,2,2.5473,2.5694,40,1,2.1779,6.2214,58,1,10.3198,27.2563,255,2,0.1744
123_3.tif,92dd3a6d-65d1-43a5-9617-ccf58c0bcb2d,Cell,,,VTA,Polygon,1386.5,392.25,32.9076,21.9499,0.8583,7.7194,5.5467,0.6606,7.7053,3190,13.862,160,1,159,8.4903,3515,18.3407,119,1,118,203,84042,59.9336,255,38,217,132.5985,43.3699,0.8859,14.7124,11.8453,0.5128,7.8135,13.4634,160,1,10.8299,25.6509,255,1,76.788,86.9606,255,1,7.8498,13.3323,119,1,11.6161,27.6395,255,1,34.3758,41.746,239,1,0.2486
123_3.tif,8fd5eb89-1cfa-4bfa-9c84-f2c2cf9572f2,Cell,,,VTA,Polygon,988.85,391.12,27.0198,20.4239,0.814,7.1981,4.9855,0.6899,2.686,924,2.3275,19,1,18,2.625,903,7.6434,72,1,71,155.4041,53459,73.201,255,2,253,145.5034,46.3877,0.8497,15.9016,12.3506,0.6707,2.9989,3.6854,49,1,2.8789,8.5806,122,1,51.2255,65.2405,255,1,3.0724,3.9339,49,1,2.9386,8.7876,122,1,26.7631,29.1893,212,1,0.1874
123_3.tif,e907c1e6-317a-4949-9f8d-63cdf7d7204d,Cell,,,VTA,Polygon,1279.4,390.25,16.2119,16.9297,0.7108,6.3703,3.3982,0.8679,4.134,864,7.769,73,1,72,2.6555,555,8.1698,60,1,59,38.1196,7967,41.1018,199,2,197,124.3716,40.5269,0.9516,13.5512,11.6774,0.4516,2.9423,4.103,73,1,2.5817,7.3811,75,1,11.3982,21.4806,199,2,2.7554,3.1294,57,1,2.5701,7.253,75,1,7.2086,11.8493,92,2,0.1312
123_3.tif,3dd2c704-5b0c-4500-8462-fcf2437eb49a,Cell,,,VTA,Polygon,1169,393.1,28.2296,25.3336,0.5527,9.4096,4.6979,0.9038,5,1750,6.0262,72,1,71,3.6829,1289,10.0297,68,1,67,38.4457,13456,29.1957,156,2,154,131.308,47.7813,0.7227,18.1209,10.5915,0.8495,7.7218,11.8098,112,1,3.2132,8.8864,99,1,25.2659,24.3156,156,2,8.4649,12.8495,112,1,3.085,8.5476,99,1,21.6677,21.4509,135,2,0.2122
123_3.tif,7947d59f-2abc-4a34-be7a-d11fcf898edb,Cell,,,VTA,Polygon,1245.1,394.05,55.572,28.2151,0.8772,10.0456,7.9257,0.5878,5.0878,3536,5.8713,44,1,43,5.9281,4120,14.248,129,1,128,236.0676,164067,39.5534,255,48,207,148.3264,51.6663,0.6983,18.2292,11.9434,0.8337,5.2444,6.8625,80,1,4.95,12.851,151,1,105.8121,108.6193,255,1,5.3394,7.4,80,1,4.3569,11.8917,151,1,26.8176,38.3039,255,1,0.3726
123_3.tif,c28d412d-fa66-4da1-82df-2bc806766335,Cell,,,VTA,Polygon,1015.4,392.78,12.5017,14.4415,0.7533,4.9658,4.0559,0.5092,3.9695,651,4.5273,30,1,29,2.6646,437,7.2799,52,1,51,34.8293,5712,25.34,98,2,96,120.984,41.1168,0.8993,15.1371,11.193,0.6634,3.1811,3.384,33,1,2.7636,7.8576,71,1,20.1525,22.334,144,2,3.0845,3.205,33,1,2.7758,7.928,71,1,18.3535,21.2614,144,2,0.1053
123_3.tif,a787e5aa-97f8-4e43-9631-09241cbc28d2,Cell,,,VTA,Polygon,1230.2,392.62,19.922,17.0595,0.8602,6.6215,3.9704,0.7863,4.5697,1147,9.6742,115,2,113,2.2351,561,6.6661,74,1,73,184.4064,46286,80.1475,255,4,251,116.306,40.522,0.8901,14.2953,10.5979,0.6021,5.843,9.9097,115,1,3.0021,8.6511,87,1,46.9834,74.3106,255,1,6.1105,9.9417,101,1,3.1632,9.0067,87,1,18.1188,23.1103,137,1,0.1718
123_3.tif,3c31ad00-7a62-4887-b96d-742132b2c924,Cell,,Th,VTA,Polygon,1082.3,399.82,90.738,39.292,0.7386,13.5558,9.5749,0.7117,207.841,235276,63.164,255,21,234,9.7633,11052,27.1345,233,1,232,207.9682,235420,51.0344,255,43,212,210.0282,59.266,0.7514,21.481,13.8926,0.7725,194.4866,83.5205,255,1,6.3301,19.7147,233,1,118.0092,92.9282,255,1,184.2446,95.0166,255,1,3.6972,10.3154,106,1,49.0163,47.8756,255,1,0.431
123_3.tif,cb5447a6-3b12-4e04-8d81-9528c5171de1,Cell,,Trpc6: Th,VTA,Polygon,1375.3,395.56,15.1633,15.5347,0.7896,5.8226,3.7636,0.7167,34.8351,6758,39.913,247,1,246,80.6701,15650,59.5807,255,1,254,158.1495,30681,60.9462,255,22,233,58.5563,32.9955,0.6759,13.6225,5.6181,0.9028,60.4959,58.4009,255,1,83.4132,72.0298,255,1,87.843,64.3798,255,2,69.8534,61.2326,255,1,84.4135,76.0909,255,1,62.2049,42.9476,237,2,0.2632
123_3.tif,abb13e3f-a649-4062-9c2e-e0039d72c20d,Cell,,,VTA,Polygon,964.2,399.65,67.751,30.8181,0.8964,10.6076,8.1653,0.6174,2.9243,2471,3.7884,49,1,48,3.7479,3167,11.8021,148,1,147,217.8864,184114,49.1039,255,18,237,221.8847,57.3614,0.8474,19.6533,13.9586,0.6841,3.4722,5.8543,131,1,2.7243,8.5746,148,1,82.9887,97.486,255,1,3.7149,6.551,131,1,2.271,6.6171,66,1,23.2463,31.8285,255,1,0.306
123_3.tif,4988168a-68ff-48e5-9f06-4cbaed0eda0e,Cell,,,VTA,Polygon,1332.1,398.08,67.4284,31.9976,0.8276,10.2193,8.76,0.4411,8,6784,16.6221,142,1,141,5.7441,4871,14.1046,155,1,154,226.5189,192088,39.8579,255,69,186,203.8984,56.7497,0.7956,20.345,14.2033,0.7468,13.6425,25.9529,252,1,4.45,11.7142,155,1,101.673,97.0265,255,2,16.489,29.1558,252,1,3.7971,10.2428,143,1,38.693,39.0997,255,2,0.3335
123_3.tif,ba7a264c-a687-4fad-be15-fb08664f025b,Cell,,,VTA,Polygon,1148.5,394.52,24.842,18.7277,0.8901,6.4522,5.1343,0.5674,3.1068,960,3.0148,28,1,27,2.754,851,8.3045,77,1,76,189.9968,58709,60.3268,255,20,235,122.3551,41.1075,0.9099,15.392,10.3718,0.7187,3.5128,4.0995,56,1,3.3088,9.1294,87,1,57.6307,77.0589,255,1,3.6165,4.3282,56,1,3.4504,9.3263,87,1,23.8281,30.1169,255,1,0.2
123_3.tif,b18e1198-2514-4a6b-87a9-3045c244976f,Cell,,Th,VTA,Polygon,1218.3,396.2,17.1797,16.1322,0.8295,6.2396,3.4292,0.8384,15.8,3397,19.3449,146,1,145,3.0651,659,8.5037,72,1,71,73.2,15738,57.5351,255,2,253,123.565,41.2491,0.9126,15.0625,11.192,0.6525,5.7269,10.8479,146,1,2.6545,7.9408,79,1,21.0802,34.0385,255,2,4.0849,7.5406,118,1,2.5876,7.8466,79,1,12.5845,17.1691,98,2,0.1369
123_3.tif,9bdf0293-54af-4876-8f4b-7c8012304367,Cell,,,VTA,Polygon,1280.1,400.46,36.2145,28.2916,0.5686,10.1387,6.4149,0.8362,4.7917,2185,6.145,66,1,65,5.636,2570,12.4349,72,1,71,52.7061,24034,33.5659,217,2,215,154.4562,53.7893,0.6708,18.9587,13.8278,0.7308,4.3952,5.2495,66,1,4.1575,10.6871,77,1,29.0271,29.117,217,2,4.2715,4.9329,38,1,3.6963,10.0405,77,1,21.6416,23.0639,196,2,0.2342
123_3.tif,4d301ec9-31eb-4899-bd74-a52b2ff250b7,Cell,,,VTA,Polygon,1166.6,402.64,35.8919,26.3124,0.6515,9.9781,5.3473,0.8631,9.6036,4312,11.4136,85,1,84,6.1626,2767,15.0761,118,1,117,38.6281,17344,29.0896,160,2,158,149.9395,48.8246,0.7904,17.0988,12.885,0.6708,10.3364,13.5906,138,1,4.69,12.4595,118,1,24.183,24.4895,160,2,10.5699,14.2102,138,1,4.2207,11.4679,116,1,19.5798,20.8326,154,2,0.2389
123_3.tif,1dba9a0b-0dd6-4495-9710-890a258fee12,Cell,,Th,VTA,Polygon,1408.1,400.07,71.7838,30.8329,0.9489,10.0749,9.3804,0.3362,20.8496,18577,32.6844,255,1,254,2.1313,1899,5.787,56,1,55,237.9764,212037,35.3688,255,83,172,192.1226,52.5943,0.8728,18.4055,15.2672,0.4994,56.1891,75.4966,255,1,2.904,9.5332,170,1,115.2587,102.9837,255,1,77.2651,85.2915,255,1,3.3648,11.1618,170,1,42.0716,42.9174,255,1,0.3726
123_3.tif,804dddab-3fb0-4ae3-a2ec-3208a96b86b3,Cell,,,VTA,Polygon,1024.5,403.51,62.5891,31.2771,0.804,10.7245,8.1655,0.6456,2.9513,2305,2.9949,26,1,25,1.9757,1543,5.3324,55,1,54,227.4302,177623,48.1828,255,40,215,236.7254,56.2423,0.9404,19.1311,16.7101,0.413,2.9932,3.1963,55,1,2.3619,6.8136,72,1,75.8808,97.2152,255,1,3.0083,3.2668,55,1,2.5019,7.2722,72,1,20.9828,26.3968,255,1,0.2632
123_3.tif,d67b8df6-fbb7-4483-a10f-5ddc692f03e9,Cell,,,VTA,Polygon,1049.7,400.63,36.2952,23.7269,0.8102,7.9,6.4426,0.3741,2.5595,1162,1.8281,18,1,17,1.5881,721,3.9522,45,1,44,220.967,100319,59.7054,255,2,253,197.6879,51.799,0.9259,17.8701,14.101,0.6173,7.1732,19.0748,254,1,2.1072,5.866,60,1,60.5575,86.9183,255,1,8.2205,20.9712,254,1,2.225,6.2137,60,1,24.1445,35.9484,236,1,0.1854
123_3.tif,b6522b7a-fa3d-4c2f-bebc-98d7b50bc9c2,Cell,,,VTA,Polygon,1258.1,398.67,23.1483,19.9144,0.7335,7.6814,4.6694,0.7425,4.8678,1436,9.987,111,1,110,2.8881,852,8.1536,61,1,60,164.3559,48485,68.537,255,2,253,133.8083,43.6104,0.8841,15.8185,11.0901,0.7231,4.6863,9.2901,170,1,3.2408,9.1636,94,1,49.5123,67.5969,255,2,4.6471,9.136,170,1,3.317,9.3685,94,1,24.7108,32.8507,255,2,0.1756
123_3.tif,4e41cbc3-34f7-43a1-8c31-bd85c94ef416,Cell,,,VTA,Polygon,982.36,402.05,34.1175,24.7026,0.7026,8.7186,6.3284,0.6343,2.7669,1187,3.0042,33,1,32,2.2727,975,6.4197,53,1,52,188.972,81069,71.6736,255,8,247,190.4288,50.417,0.9414,17.0633,14.7073,0.4436,2.7163,2.5647,33,1,2.6897,7.5292,70,1,50.0461,75.2316,255,1,2.7051,2.4573,25,1,2.7822,7.7524,70,1,19.2137,23.2751,181,1,0.1776
123_3.tif,758e7a7d-f9af-4ac2-a4eb-deae6250ae8a,Cell,,Trpc6,VTA,Polygon,1242,401.69,31.4558,21.6241,0.8453,7.6994,5.3344,0.7081,10.6046,4157,12.499,73,1,72,12.4515,4881,33.653,255,1,254,222.773,87327,45.9778,255,8,247,83.1563,37.159,0.7568,14.4167,8.4378,0.8251,14.1828,20.0828,136,1,11.7389,35.4595,255,0,115.6083,97.0923,255,1,16.3676,23.2821,136,1,11.3037,36.5376,255,0,50.1745,50.902,241,1,0.3769
123_3.tif,66be3f60-63f7-4734-9903-affce47be0ac,Cell,,Th,VTA,Polygon,1231.6,403.04,36.6178,25.1639,0.7267,9.7695,5.2894,0.8718,102.3632,46780,81.9023,255,1,254,9.8753,4513,22.584,164,1,163,154.8534,70768,64.5031,255,8,247,94.2869,38.0307,0.8192,13.6177,9.0826,0.6869,69.7147,67.6957,255,1,10.4804,24.4238,255,1,96.7504,72.2027,255,2,48.9052,46.0607,255,1,10.8661,25.5354,255,1,59.7169,48.6076,255,2,0.3874
123_3.tif,b384f90e-61ef-4812-a207-7402a18e4b88,Cell,,Trpc6: Th,VTA,Polygon,1378.5,402.5,19.5188,16.5475,0.8958,5.8486,4.3955,0.6353,70.3618,17309,51.9508,216,1,215,100.748,24784,69.6728,255,1,254,127.3862,31337,70.4934,255,2,253,102.4331,39.6579,0.8184,14.7554,10.613,0.672,47.8738,48.9289,255,1,56.7539,66.8381,255,1,49.8723,55.9251,255,2,42.5029,46.6263,255,1,46.2466,61.6953,255,1,31.3592,30.2105,207,2,0.1875
123_3.tif,925e777a-95bc-4225-84e4-d4180e09b58a,Cell,,,VTA,Polygon,1112.2,399.93,16.6151,18.1249,0.6356,7.5165,3.746,0.8534,10.7746,2295,16.2026,135,1,134,2.7324,582,8.1292,69,1,68,33.3944,7113,30.6919,166,2,164,130.824,43.6675,0.8621,16.793,10.3437,0.7793,7.6572,16.3711,186,1,2.4538,7.5174,112,1,15.9439,19.7371,166,2,7.1859,16.3505,186,1,2.4116,7.4227,112,1,13.3059,15.9254,113,2,0.1311
